image,focus,brightness,contrast,fov,quality_score,quality_status,recommended_action
IDRiD_084.jpg,21.860068893034693,47.98876715658016,35.07278845569939,0.6896401507211135,55.062682081755256,BORDERLINE,Apply enhancement and re-check
IDRiD_085.jpg,21.197197660302812,39.92129066744927,28.555297522364743,0.689387698751677,46.18619980176984,BORDERLINE,Apply enhancement and re-check
IDRiD_091.jpg,22.156367259412075,61.018272511214995,42.279239814586205,0.6900413880387389,66.74279075005485,GOOD,Accept image for classification
IDRiD_046.jpg,18.657650477981544,92.74149180362234,60.74074533709481,0.6909847051609928,64.61554698010269,BORDERLINE,Apply enhancement and re-check
IDRiD_052.jpg,10.154868433463385,52.01807737886236,36.471299130619165,0.6900560454836072,44.243244757679975,UNGRADEABLE,Recapture fundus image
IDRiD_287.jpg,23.271716272793512,76.22542437806578,54.12052806424719,0.6899518056661915,75.78904805362252,GOOD,Accept image for classification
IDRiD_293.jpg,24.14610008457927,76.57135235973398,53.7783757762008,0.6901230275501006,76.51201254016843,GOOD,Accept image for classification
IDRiD_244.jpg,26.21232528678003,75.61271959964049,55.00146416102565,0.6898045761361731,80.06391930386678,GOOD,Accept image for classification
IDRiD_250.jpg,23.110326584837413,87.07023266196231,60.03591866985451,0.6901644614445329,72.54767080985685,GOOD,Accept image for classification
IDRiD_278.jpg,27.49988666934532,58.71805766091418,40.416255063560165,0.6896081336208704,70.70358028504775,GOOD,Accept image for classification
IDRiD_330.jpg,22.79399067688147,77.24523485648479,52.751861730189674,0.6905519420541254,74.1133096734174,GOOD,Accept image for classification
IDRiD_324.jpg,25.601401594343084,59.48465029793099,41.36532645137904,0.6898650073893174,69.44967352704386,GOOD,Accept image for classification
IDRiD_318.jpg,29.957896611677373,67.12370326649757,48.857293467894195,0.6895866797071525,82.83255909895404,GOOD,Accept image for classification
IDRiD_132.jpg,10.38967013706004,70.06799727879213,49.7752720993109,0.6898470745377746,61.623065980503554,BORDERLINE,Apply enhancement and re-check
IDRiD_126.jpg,27.083865555780488,64.198659801851,44.08504017357346,0.6900216537135251,75.38050118640703,GOOD,Accept image for classification
IDRiD_122.jpg,22.60693858659713,42.58914723477067,30.702733049038645,0.6894886631624182,50.54518833375978,BORDERLINE,Apply enhancement and re-check
IDRiD_136.jpg,10.360122119751678,45.99890871638122,31.247378608892635,0.6899817756372632,38.30453372459682,UNGRADEABLE,Recapture fundus image
IDRiD_320.jpg,12.221525332860647,55.856301030835986,38.41080337897687,0.6900926481531947,49.92699655459404,BORDERLINE,Apply enhancement and re-check
IDRiD_334.jpg,24.36157337100635,70.65748302684261,48.17573173189305,0.6903067778645396,77.28904740253589,GOOD,Accept image for classification
IDRiD_308.jpg,25.831696994430217,73.44982535531612,51.7487705288942,0.689953852795363,79.1984615863853,GOOD,Accept image for classification
IDRiD_254.jpg,25.00783010411112,72.97552902730904,51.19877784083127,0.6900164130628459,78.2187526003163,GOOD,Accept image for classification
IDRiD_240.jpg,24.37486014006524,59.08864961861165,42.49386937810586,0.6896861701848902,68.28924457538095,GOOD,Accept image for classification
IDRiD_268.jpg,23.523101605576937,79.63290593097538,55.67286973510988,0.6899078333315865,74.93675719994825,GOOD,Accept image for classification
IDRiD_297.jpg,27.61629216625176,73.8210090971145,53.268289972078435,0.689773705428266,81.85235230396077,GOOD,Accept image for classification
IDRiD_283.jpg,24.251526415228856,72.58197245645019,50.96204187445022,0.6898365932364162,77.35982198706,GOOD,Accept image for classification
IDRiD_056.jpg,10.909515825948878,45.179078601899214,31.35769486154001,0.6896677460223462,38.450096159094684,UNGRADEABLE,Recapture fundus image
IDRiD_042.jpg,12.607997445650875,60.44167671670615,41.06302377739337,0.69013531032513,54.403775677150776,BORDERLINE,Apply enhancement and re-check
IDRiD_095.jpg,19.660154854069052,89.44213838527692,58.88452464617119,0.6909602214961009,66.72386841337848,GOOD,Accept image for classification
IDRiD_081.jpg,19.351903221692492,84.54345703125,66.52469336387469,0.690462441566745,72.97612539397836,GOOD,Accept image for classification
IDRiD_080.jpg,23.972126286605945,63.94021170918581,45.672843807461405,0.6900744696461513,72.35946989394179,GOOD,Accept image for classification
IDRiD_094.jpg,20.967903388908184,53.681101411176215,37.13262233821724,0.6900100260198306,58.439968678435264,BORDERLINE,Apply enhancement and re-check
IDRiD_043.jpg,22.90296132792716,51.45360722174765,35.623866943827785,0.6899343641256498,58.66878776324505,BORDERLINE,Apply enhancement and re-check
IDRiD_057.jpg,26.921135163427497,80.64847221931075,54.641637160212994,0.6903212715390743,78.0096679865579,GOOD,Accept image for classification
IDRiD_282.jpg,19.472517536285277,81.09286130028404,57.039597137118264,0.689962778278551,69.99319536502951,GOOD,Accept image for classification
IDRiD_296.jpg,33.65856980423289,61.83125145755597,44.73017897439979,0.6896164859078904,82.08882378644233,GOOD,Accept image for classification
IDRiD_269.jpg,29.096184200125833,57.90781105882106,41.83493558751579,0.6897988441744927,72.94686141966505,GOOD,Accept image for classification
IDRiD_241.jpg,25.17816270829752,77.8435834455706,54.30257850741489,0.6900196884695203,77.25807885838424,GOOD,Accept image for classification
IDRiD_255.jpg,31.035294225780387,62.70095831848482,47.04497921520161,0.6895904464248281,80.64955211861302,GOOD,Accept image for classification
IDRiD_309.jpg,26.72704398321042,71.76712988559659,49.89721132131692,0.6899272401161328,80.25672675095639,GOOD,Accept image for classification
IDRiD_335.jpg,19.199941465345667,95.94239083724636,64.22121744850057,0.6914569369182878,65.3969104218397,GOOD,Accept image for classification
IDRiD_321.jpg,11.470675117662095,55.80257609097246,39.63869402770402,0.6902246470421768,49.680807325418826,BORDERLINE,Apply enhancement and re-check
IDRiD_137.jpg,8.105602303909068,48.2558331717466,31.956523742504302,0.690172158650218,37.33087790943312,UNGRADEABLE,Recapture fundus image
IDRiD_123.jpg,25.33824182738931,71.49359412339636,48.05516822270661,0.6903526335579826,77.92970230625946,GOOD,Accept image for classification
IDRiD_135.jpg,25.643377651408343,63.81097005754234,44.67237727423862,0.6901790370042344,73.79411253932685,GOOD,Accept image for classification
IDRiD_121.jpg,27.018537982708708,72.20435565217278,48.358530037152754,0.6904489305142126,79.71930397628304,GOOD,Accept image for classification
IDRiD_109.jpg,6.932303239274174,72.71023574411998,47.778087967362175,0.6905423614896026,55.16378091851169,BORDERLINE,Apply enhancement and re-check
IDRiD_337.jpg,22.39692983014871,51.62980420273981,34.921247097737755,0.6900178869958494,57.825564627366106,BORDERLINE,Apply enhancement and re-check
IDRiD_323.jpg,24.14886346592542,63.573859028461975,45.15038359761583,0.6899123370157639,72.03765963349599,GOOD,Accept image for classification
IDRiD_243.jpg,28.065913870829817,71.30929755300919,51.25840331666192,0.6900309886225474,82.8595680550073,GOOD,Accept image for classification
IDRiD_257.jpg,33.07070096305994,57.9848773654987,40.76078417788552,0.689710653849782,77.15116479124966,GOOD,Accept image for classification
IDRiD_280.jpg,27.804834891272034,62.48180839132987,44.86411047202993,0.6898150574375315,75.60084906729675,GOOD,Accept image for classification
IDRiD_294.jpg,23.473940609553356,78.8277081226155,54.523378741432055,0.6899023470254066,74.73771058364404,GOOD,Accept image for classification
IDRiD_041.jpg,11.645233987471666,58.41670165892797,39.38447505454799,0.6900487577037565,51.194867185126554,BORDERLINE,Apply enhancement and re-check
IDRiD_055.jpg,24.452086777641863,77.08715775275658,51.29222546267433,0.6904789004852843,75.4008852958955,GOOD,Accept image for classification
IDRiD_069.jpg,28.82012031275834,61.0320444498889,44.55513659158163,0.6898570645281318,75.83762250263311,GOOD,Accept image for classification
IDRiD_082.jpg,23.956395083340563,77.74637944734718,54.429351003634075,0.690492165882316,76.07019479011805,GOOD,Accept image for classification
IDRiD_096.jpg,25.606660996406436,64.9646742477046,43.765833967648426,0.6901637244780312,73.93249349945327,GOOD,Accept image for classification
IDRiD_097.jpg,22.24657580792421,86.40263255898353,56.28439882205975,0.6906831220914389,70.10810996471162,GOOD,Accept image for classification
IDRiD_083.jpg,19.03241604477545,55.988490139060666,39.35379707080032,0.6901950864969395,58.66207212184665,BORDERLINE,Apply enhancement and re-check
IDRiD_068.jpg,27.192319105527343,59.2673829107622,40.03707076751277,0.6899575376278719,70.56350898719964,GOOD,Accept image for classification
IDRiD_054.jpg,23.718321244669347,73.0457879744099,48.74412349367597,0.6906498767136928,75.56086945170611,GOOD,Accept image for classification
IDRiD_040.jpg,24.934215339619325,71.31197822771675,48.67672971322641,0.6902855696063224,77.85329712033506,GOOD,Accept image for classification
IDRiD_295.jpg,30.48662454799409,69.86852591305237,50.64651790051381,0.6895888087214909,85.9651790576408,GOOD,Accept image for classification
IDRiD_281.jpg,28.47657060595772,62.09544969040856,43.678594295030706,0.6897803381267819,75.55400899741632,GOOD,Accept image for classification
IDRiD_256.jpg,31.694665607169956,68.57392732069114,48.526908634675586,0.6900239464981972,85.7026367106422,GOOD,Accept image for classification
IDRiD_242.jpg,21.593242064077607,77.88323985868585,55.046575435007206,0.690034182144055,73.34518920259923,GOOD,Accept image for classification
IDRiD_322.jpg,14.120924246406473,53.445196796259225,39.14816380084768,0.6897692836292554,51.099515740247526,BORDERLINE,Apply enhancement and re-check
IDRiD_336.jpg,20.573710077862273,40.812163697619695,30.651002937765305,0.6893272674985326,47.02281842852354,BORDERLINE,Apply enhancement and re-check
IDRiD_108.jpg,24.16812989818133,71.9966524524935,48.29616216167896,0.6905342548580832,76.42767101072002,GOOD,Accept image for classification
IDRiD_120.jpg,22.847971179191376,66.17376679301002,46.28837999486995,0.6899950410342948,72.58831601870287,GOOD,Accept image for classification
IDRiD_134.jpg,29.08266397633272,64.01621915877075,42.866632212896754,0.690674687919252,77.23661752158677,GOOD,Accept image for classification
IDRiD_153.jpg,7.2016301862753815,40.54311589764485,28.748226354888654,0.6897220358879759,30.02989638329897,UNGRADEABLE,Recapture fundus image
IDRiD_147.jpg,16.826297486764833,33.00865133164934,26.924130350900096,0.6597468241656884,27.893454203683795,UNGRADEABLE,Recapture fundus image
IDRiD_190.jpg,23.24363015058294,77.47532955504255,53.8324569572892,0.6905818301400302,75.09123728318329,GOOD,Accept image for classification
IDRiD_184.jpg,19.68020566918504,49.008611126032406,49.07301961820204,0.6787224014233607,56.8673527914261,BORDERLINE,Apply enhancement and re-check
IDRiD_379.jpg,27.064131724116713,61.60038294417135,44.79984825783686,0.6898820395040248,74.20017262293939,GOOD,Accept image for classification
IDRiD_351.jpg,22.965977364295167,78.92973130856427,53.714660716784486,0.6902523242285762,73.76252615617801,GOOD,Accept image for classification
IDRiD_345.jpg,30.02206575643662,61.84247308270795,44.345784768863034,0.6898080153131813,77.61188699932123,GOOD,Accept image for classification
IDRiD_392.jpg,21.339650491921383,65.64153752829951,45.4370318406763,0.6901065686315613,70.0744318385108,GOOD,Accept image for classification
IDRiD_386.jpg,24.7807709679213,71.09961125835883,50.63950413586769,0.6899439446901727,78.70518034049236,GOOD,Accept image for classification
IDRiD_219.jpg,26.698245380564742,70.81140511343388,51.07094808817221,0.6897734597727654,81.33095620712393,GOOD,Accept image for classification
IDRiD_225.jpg,31.712207373079945,63.341094955349654,46.00461698395703,0.6897000087780899,81.31687017592353,GOOD,Accept image for classification
IDRiD_231.jpg,20.09312202265452,78.88383467253794,55.85883409851379,0.6899970881634664,71.39274399001886,GOOD,Accept image for classification
IDRiD_027.jpg,21.67969675153637,62.95127750686525,43.806991336992226,0.690104930928224,68.0938396665034,GOOD,Accept image for classification
IDRiD_033.jpg,22.117090300120775,77.2538758706031,53.22455408343925,0.6904010276915982,73.49807249580812,GOOD,Accept image for classification
IDRiD_032.jpg,22.774261836140735,72.78912899075549,50.63784569933613,0.690201882965789,75.42390912241788,GOOD,Accept image for classification
IDRiD_026.jpg,17.359407017096697,41.857181951461094,30.243697053960204,0.6894556634401727,43.60898268694109,UNGRADEABLE,Recapture fundus image
IDRiD_230.jpg,28.13101486755348,65.81961942394767,48.93945080588945,0.6901396502389737,80.12342286566103,GOOD,Accept image for classification
IDRiD_224.jpg,24.014607085019865,67.0489677392095,50.127825526341034,0.6899017738292387,76.4521258018607,GOOD,Accept image for classification
IDRiD_218.jpg,28.62812235180843,69.76882187879947,51.24582499752383,0.6897890179544692,84.0638491054986,GOOD,Accept image for classification
IDRiD_387.jpg,24.734896441362498,62.85697854870661,43.96090867587905,0.6900295146895439,71.74573410863107,GOOD,Accept image for classification
IDRiD_393.jpg,22.065095184542862,80.18675623702939,53.82138679375548,0.6906316163214825,72.1440837611307,GOOD,Accept image for classification
IDRiD_344.jpg,23.508663364966967,74.69958305710738,53.226802830376165,0.6901328537701241,76.53599367736572,GOOD,Accept image for classification
IDRiD_350.jpg,27.586950498746408,58.97501675370514,40.8535587013752,0.6901160673109173,71.3434263156106,GOOD,Accept image for classification
IDRiD_378.jpg,22.757934342857084,51.88544920237297,36.98336661719993,0.6899052948914137,59.44115860168412,BORDERLINE,Apply enhancement and re-check
IDRiD_185.jpg,28.357351943483764,72.00304776591062,50.10544190894516,0.6901555359613449,82.25031168292927,GOOD,Accept image for classification
IDRiD_191.jpg,16.398884180021824,84.51847935314649,59.49611527368441,0.6906624051442227,65.86566394962045,GOOD,Accept image for classification
IDRiD_146.jpg,18.198032150055393,36.02153669962163,29.468661979460116,0.6842258216030103,39.21216754276364,UNGRADEABLE,Recapture fundus image
IDRiD_152.jpg,19.86315981429335,42.31190739704742,31.09804841355088,0.6897161401559617,47.38732247245596,BORDERLINE,Apply enhancement and re-check
IDRiD_178.jpg,22.132683445596943,69.81525347062092,49.71787255808699,0.6903623778928392,75.71753519562506,GOOD,Accept image for classification
IDRiD_144.jpg,25.465539364431983,69.4129562313957,47.95006421303094,0.6901331813107916,78.4753839329768,GOOD,Accept image for classification
IDRiD_150.jpg,22.36413408387576,44.47140373448767,31.664034892662713,0.6897679734665856,51.920071949470085,BORDERLINE,Apply enhancement and re-check
IDRiD_187.jpg,20.66004766970483,57.011439439695835,42.45777801017076,0.6904303425813348,62.88222564897518,BORDERLINE,Apply enhancement and re-check
IDRiD_193.jpg,27.45877810610358,62.45877884323117,45.459479675858034,0.6901521786695036,75.5914216535271,GOOD,Accept image for classification
IDRiD_408.jpg,24.841371972505133,74.24274579306767,50.23802623879039,0.6905805199773604,76.97447806339255,GOOD,Accept image for classification
IDRiD_346.jpg,23.64427945301046,46.33098958879234,35.92133648570457,0.6893452003500755,56.595007217617365,BORDERLINE,Apply enhancement and re-check
IDRiD_352.jpg,21.60345396537118,60.16928620044965,47.3155479886183,0.6897919658204763,68.14107460160866,GOOD,Accept image for classification
IDRiD_385.jpg,20.39648477833613,80.5681933118816,54.18605986966752,0.6905241829825591,70.0887271684331,GOOD,Accept image for classification
IDRiD_391.jpg,22.69934607425171,81.9724622640397,54.75893537454736,0.6905562819679691,72.34570878340203,GOOD,Accept image for classification
IDRiD_232.jpg,20.2589189312254,76.31895205983776,53.31273933328749,0.6900344277995556,71.7422049411226,GOOD,Accept image for classification
IDRiD_226.jpg,27.698960401064525,73.78077809578338,52.25864732420026,0.6899500860776874,81.50423020990937,GOOD,Accept image for classification
IDRiD_018.jpg,7.55266829363842,46.727127343881016,32.435816503399,0.6897127828641204,35.900628408036155,UNGRADEABLE,Recapture fundus image
IDRiD_030.jpg,8.30259983741588,27.639381328085697,20.18351538430456,0.6888010734162754,23.424397042570547,UNGRADEABLE,Recapture fundus image
IDRiD_024.jpg,25.02971195014026,70.36752470311714,48.55612192771174,0.6903885811462351,78.47694481931265,GOOD,Accept image for classification
IDRiD_025.jpg,18.861932682322777,42.077593810922565,30.94393506635136,0.6895131468273101,45.912714193331695,BORDERLINE,Apply enhancement and re-check
IDRiD_031.jpg,13.395407830711257,63.097753283922735,41.81741181939791,0.6903360108691096,57.31875122265088,BORDERLINE,Apply enhancement and re-check
IDRiD_019.jpg,7.149708521078444,37.694833144233186,26.292899977474608,0.689444199516812,26.973265927371983,UNGRADEABLE,Recapture fundus image
IDRiD_227.jpg,28.91773734033993,72.1343647971082,51.291601658424305,0.6899576195130387,83.3996366482583,GOOD,Accept image for classification
IDRiD_233.jpg,32.34985436429573,67.69387697113973,49.56649044409521,0.6896349100704343,86.40034471381074,GOOD,Accept image for classification
IDRiD_390.jpg,23.05124324450152,52.28012792755849,39.79279385682063,0.6895230549325004,61.35895563219502,BORDERLINE,Apply enhancement and re-check
IDRiD_384.jpg,27.475627777855067,53.97677269922333,41.50815407996291,0.6896424435057856,68.54488582596073,GOOD,Accept image for classification
IDRiD_353.jpg,25.577158589066865,65.76011085286349,47.090558211732514,0.6899403417428308,76.01249897531837,GOOD,Accept image for classification
IDRiD_347.jpg,23.593801008420265,69.32905578869172,47.907735965783814,0.6901402234351417,76.17176552539473,GOOD,Accept image for classification
IDRiD_409.jpg,23.202302052956863,76.16131205913027,50.97392875421304,0.690891192300436,74.40212982621483,GOOD,Accept image for classification
IDRiD_192.jpg,19.539879302068936,83.11524018884684,57.10311206001655,0.6908504953725054,69.2329121984424,GOOD,Accept image for classification
IDRiD_186.jpg,28.08006109066067,63.59674429489665,46.79012888353715,0.6899181508626111,77.60258645625008,GOOD,Accept image for classification
IDRiD_151.jpg,22.631317926882584,46.38086224098084,31.488066862998384,0.6899707211397367,53.30306700847984,BORDERLINE,Apply enhancement and re-check
IDRiD_145.jpg,25.15335322795529,49.85524282882463,38.56174710805377,0.6894392864068003,61.81659652119451,BORDERLINE,Apply enhancement and re-check
IDRiD_179.jpg,23.712074473637013,56.66713835252285,46.65906268329481,0.6697348492788865,61.94941920412786,BORDERLINE,Apply enhancement and re-check
IDRiD_141.jpg,24.138161481478793,74.67533219174493,51.17628387102894,0.6903484574144726,76.30227849887348,GOOD,Accept image for classification
IDRiD_155.jpg,18.916156382018848,38.93810332990944,29.318474443251652,0.6895603126834228,43.35187118339738,UNGRADEABLE,Recapture fundus image
IDRiD_169.jpg,22.061332644853515,42.50477947341942,35.101631003573466,0.6893727137661412,52.0995138249379,BORDERLINE,Apply enhancement and re-check
IDRiD_182.jpg,23.858858385674903,51.97099561881603,43.65411154308352,0.6899999541443066,64.30953611973652,BORDERLINE,Apply enhancement and re-check
IDRiD_196.jpg,20.244030733320777,77.20371490074207,59.62880666985114,0.6904589205045698,74.64321963149905,GOOD,Accept image for classification
IDRiD_343.jpg,24.118331923673797,53.48976394471637,38.27052972599838,0.6897428347203589,62.60178098277454,BORDERLINE,Apply enhancement and re-check
IDRiD_357.jpg,15.545564178252688,77.3411699621625,51.62414510103978,0.6903339637399379,64.74340779002566,BORDERLINE,Apply enhancement and re-check
IDRiD_380.jpg,19.630539932894997,86.63244426240462,57.87315753212291,0.6908291233439544,67.72565956022748,GOOD,Accept image for classification
IDRiD_394.jpg,23.25937806250035,64.60010019469017,44.34685470623701,0.6900848690623428,71.19782537847313,GOOD,Accept image for classification
IDRiD_237.jpg,16.305019869613275,82.2938066809125,56.89049610765056,0.6900892089761865,65.48572052061976,GOOD,Accept image for classification
IDRiD_223.jpg,18.96359549249221,37.38302564708934,31.910955475215456,0.6866452826282912,42.944767414820774,UNGRADEABLE,Recapture fundus image
IDRiD_035.jpg,21.9834248804968,49.699038111321904,35.209680023805824,0.6901326899997904,56.41499270631239,BORDERLINE,Apply enhancement and re-check
IDRiD_021.jpg,22.69934607425171,81.9724622640397,54.75893537454736,0.6905562819679691,72.34570878340203,GOOD,Accept image for classification
IDRiD_009.jpg,22.465788049116412,47.47056089046516,35.779442955290484,0.6895449182720527,55.827936216329135,BORDERLINE,Apply enhancement and re-check
IDRiD_008.jpg,28.24364554651512,55.88045109555802,40.568200169363685,0.6897348918591732,70.08991877632226,GOOD,Accept image for classification
IDRiD_020.jpg,21.862192093617185,82.66054323929859,56.002588691851166,0.6905164038917072,71.58758276324787,GOOD,Accept image for classification
IDRiD_034.jpg,27.50625954680623,65.30426030508448,43.88060598703041,0.6907085064931662,76.62841146607329,GOOD,Accept image for classification
IDRiD_222.jpg,28.507502073309084,70.16883181965873,50.590071407371056,0.689829632997233,83.6267452427769,GOOD,Accept image for classification
IDRiD_236.jpg,16.58539033842483,80.93620686944492,56.232207087906325,0.6901959053486081,66.28741837056614,GOOD,Accept image for classification
IDRiD_395.jpg,22.439392365528132,83.22164636023709,56.898204557432656,0.6905219720830539,72.42467506429129,GOOD,Accept image for classification
IDRiD_381.jpg,22.214539955778584,82.31482693078672,55.44655488646196,0.6907103079668372,71.97798419918584,GOOD,Accept image for classification
IDRiD_356.jpg,23.32850076879838,68.3263826474195,46.89484555922586,0.6900916655311924,74.73893560127947,GOOD,Accept image for classification
IDRiD_342.jpg,21.841043032957224,85.52341277067961,59.621273743695745,0.6905312251069092,71.81583087922242,GOOD,Accept image for classification
IDRiD_197.jpg,20.77138340751608,87.13237744410846,62.25843681310863,0.6902492125922355,70.90266673813862,GOOD,Accept image for classification
IDRiD_183.jpg,19.97037689039484,72.76066112118481,56.477722338249,0.6906200705129549,75.26518622625478,GOOD,Accept image for classification
IDRiD_168.jpg,20.333581336173943,37.693305740215706,29.23695024622326,0.6893184239005115,44.214477406360515,UNGRADEABLE,Recapture fundus image
IDRiD_154.jpg,7.030587221335398,43.06971244549723,30.397746847331163,0.6896956688642462,32.12010307706012,UNGRADEABLE,Recapture fundus image
IDRiD_140.jpg,22.7267840796908,49.59079369982077,36.900741945318046,0.6897015645962603,57.98500670651913,BORDERLINE,Apply enhancement and re-check
IDRiD_156.jpg,11.501351678419296,62.383177953499704,42.517127304402905,0.689895550556557,54.872504526197034,BORDERLINE,Apply enhancement and re-check
IDRiD_142.jpg,25.249901900364662,51.60888426219499,36.35952633560974,0.6897484847968723,61.88517675233186,BORDERLINE,Apply enhancement and re-check
IDRiD_195.jpg,23.88955312206052,85.59723077467298,60.173371110477824,0.6906988440434765,74.56143793904243,GOOD,Accept image for classification
IDRiD_181.jpg,21.42998244439581,82.99863341845024,59.46301060758013,0.6906225270679608,72.71408996363851,GOOD,Accept image for classification
IDRiD_354.jpg,18.642916474282465,92.34980115006078,61.15253449875084,0.6907644340621332,64.96631605371822,BORDERLINE,Apply enhancement and re-check
IDRiD_340.jpg,26.663725540035177,70.79871299445539,48.331611491531305,0.6900815117705015,79.96803001639847,GOOD,Accept image for classification
IDRiD_368.jpg,20.09228965797895,94.73220479742264,64.52515916681689,0.6909229637451786,67.14317792698381,GOOD,Accept image for classification
