image,focus,brightness,contrast,fov
IDRiD_097.jpg,22.246575807924206,86.40263255898353,56.28439882205975,0.6906831220914389
IDRiD_083.jpg,19.03241604477545,55.988490139060666,39.35379707080032,0.6901950864969395
IDRiD_068.jpg,27.192319105527346,59.2673829107622,40.03707076751277,0.6899575376278719
IDRiD_054.jpg,23.718321244669347,73.0457879744099,48.744123493675964,0.6906498767136928
IDRiD_040.jpg,24.934215339619325,71.31197822771675,48.67672971322641,0.6902855696063224
IDRiD_295.jpg,30.48662454799409,69.86852591305237,50.64651790051381,0.6895888087214909
IDRiD_281.jpg,28.47657060595772,62.095449690408564,43.678594295030706,0.6897803381267819
IDRiD_256.jpg,31.694665607169956,68.57392732069114,48.526908634675586,0.6900239464981972
IDRiD_242.jpg,21.593242064077607,77.88323985868585,55.046575435007206,0.690034182144055
IDRiD_322.jpg,14.120924246406473,53.445196796259225,39.148163800847676,0.6897692836292554
IDRiD_336.jpg,20.573710077862273,40.812163697619695,30.651002937765305,0.6893272674985326
IDRiD_108.jpg,24.16812989818133,71.9966524524935,48.29616216167896,0.6905342548580832
IDRiD_120.jpg,22.847971179191376,66.17376679301002,46.28837999486995,0.6899950410342948
IDRiD_134.jpg,29.082663976332718,64.01621915877075,42.866632212896754,0.690674687919252
IDRiD_153.jpg,7.2016301862753815,40.54311589764485,28.748226354888658,0.6897220358879759
IDRiD_147.jpg,16.826297486764833,33.00865133164934,26.924130350900096,0.6597468241656884
IDRiD_190.jpg,23.24363015058294,77.47532955504255,53.8324569572892,0.6905818301400302
IDRiD_184.jpg,19.68020566918504,49.008611126032406,49.07301961820204,0.6787224014233607
IDRiD_379.jpg,27.064131724116713,61.60038294417135,44.79984825783686,0.6898820395040248
IDRiD_351.jpg,22.965977364295167,78.92973130856427,53.714660716784486,0.6902523242285762
IDRiD_345.jpg,30.02206575643662,61.84247308270795,44.345784768863034,0.6898080153131813
IDRiD_392.jpg,21.339650491921383,65.64153752829951,45.4370318406763,0.6901065686315613
IDRiD_386.jpg,24.7807709679213,71.09961125835883,50.63950413586769,0.6899439446901727
IDRiD_219.jpg,26.698245380564742,70.81140511343388,51.07094808817221,0.6897734597727654
IDRiD_225.jpg,31.712207373079945,63.341094955349654,46.00461698395703,0.6897000087780899
IDRiD_231.jpg,20.09312202265452,78.88383467253794,55.858834098513796,0.6899970881634664
IDRiD_027.jpg,21.67969675153637,62.95127750686525,43.806991336992226,0.690104930928224
IDRiD_033.jpg,22.117090300120775,77.2538758706031,53.22455408343925,0.6904010276915982
IDRiD_032.jpg,22.774261836140738,72.78912899075549,50.63784569933613,0.690201882965789
IDRiD_026.jpg,17.359407017096697,41.857181951461094,30.243697053960204,0.6894556634401727
IDRiD_230.jpg,28.131014867553482,65.81961942394767,48.93945080588945,0.6901396502389737
IDRiD_224.jpg,24.014607085019865,67.0489677392095,50.127825526341034,0.6899017738292387
IDRiD_218.jpg,28.62812235180843,69.76882187879947,51.24582499752383,0.6897890179544692
IDRiD_387.jpg,24.734896441362494,62.85697854870661,43.96090867587905,0.6900295146895439
IDRiD_393.jpg,22.065095184542862,80.18675623702939,53.82138679375548,0.6906316163214825
IDRiD_344.jpg,23.508663364966967,74.69958305710738,53.226802830376165,0.6901328537701241
IDRiD_350.jpg,27.586950498746408,58.97501675370514,40.8535587013752,0.6901160673109173
IDRiD_378.jpg,22.757934342857084,51.88544920237297,36.98336661719993,0.6899052948914137
IDRiD_185.jpg,28.357351943483764,72.00304776591062,50.10544190894516,0.6901555359613449
IDRiD_191.jpg,16.398884180021824,84.51847935314649,59.49611527368441,0.6906624051442227
IDRiD_146.jpg,18.198032150055393,36.02153669962163,29.468661979460116,0.6842258216030103
IDRiD_152.jpg,19.86315981429335,42.31190739704742,31.09804841355088,0.6897161401559617
IDRiD_178.jpg,22.132683445596943,69.81525347062092,49.71787255808699,0.6903623778928392
IDRiD_144.jpg,25.465539364431983,69.4129562313957,47.95006421303094,0.6901331813107916
IDRiD_150.jpg,22.364134083875758,44.47140373448767,31.664034892662713,0.6897679734665856
IDRiD_187.jpg,20.66004766970483,57.011439439695835,42.45777801017076,0.6904303425813348
IDRiD_193.jpg,27.45877810610358,62.45877884323117,45.459479675858034,0.6901521786695036
IDRiD_408.jpg,24.841371972505133,74.24274579306767,50.23802623879039,0.6905805199773604
IDRiD_346.jpg,23.64427945301046,46.33098958879234,35.92133648570457,0.6893452003500755
IDRiD_352.jpg,21.60345396537118,60.16928620044965,47.3155479886183,0.6897919658204763
IDRiD_385.jpg,20.39648477833613,80.5681933118816,54.186059869667524,0.6905241829825591
IDRiD_391.jpg,22.699346074251714,81.9724622640397,54.758935374547356,0.6905562819679691
IDRiD_232.jpg,20.258918931225402,76.31895205983776,53.31273933328749,0.6900344277995556
IDRiD_226.jpg,27.698960401064525,73.78077809578338,52.25864732420026,0.6899500860776874
IDRiD_018.jpg,7.55266829363842,46.727127343881016,32.435816503399,0.6897127828641204
IDRiD_030.jpg,8.30259983741588,27.639381328085694,20.18351538430456,0.6888010734162754
IDRiD_024.jpg,25.02971195014026,70.36752470311714,48.55612192771174,0.6903885811462351
IDRiD_025.jpg,18.861932682322777,42.077593810922565,30.943935066351358,0.6895131468273101
IDRiD_031.jpg,13.395407830711257,63.097753283922735,41.81741181939791,0.6903360108691096
IDRiD_019.jpg,7.149708521078444,37.694833144233186,26.292899977474608,0.689444199516812
IDRiD_227.jpg,28.91773734033993,72.1343647971082,51.291601658424305,0.6899576195130387
IDRiD_233.jpg,32.34985436429573,67.69387697113973,49.56649044409521,0.6896349100704343
IDRiD_390.jpg,23.05124324450152,52.28012792755849,39.79279385682063,0.6895230549325004
IDRiD_384.jpg,27.475627777855067,53.97677269922333,41.50815407996291,0.6896424435057856
IDRiD_353.jpg,25.577158589066862,65.76011085286349,47.090558211732514,0.6899403417428308
IDRiD_347.jpg,23.593801008420265,69.32905578869172,47.907735965783814,0.6901402234351417
IDRiD_409.jpg,23.202302052956863,76.16131205913027,50.97392875421304,0.690891192300436
IDRiD_192.jpg,19.539879302068936,83.11524018884684,57.10311206001655,0.6908504953725054
IDRiD_186.jpg,28.080061090660674,63.59674429489665,46.79012888353715,0.6899181508626111
IDRiD_151.jpg,22.631317926882584,46.38086224098084,31.488066862998384,0.6899707211397367
IDRiD_145.jpg,25.15335322795529,49.85524282882463,38.56174710805377,0.6894392864068003
IDRiD_179.jpg,23.712074473637013,56.66713835252285,46.65906268329481,0.6697348492788865
IDRiD_141.jpg,24.138161481478793,74.67533219174493,51.17628387102894,0.6903484574144726
IDRiD_155.jpg,18.916156382018848,38.93810332990944,29.318474443251652,0.6895603126834228
IDRiD_169.jpg,22.061332644853515,42.50477947341942,35.101631003573466,0.6893727137661412
IDRiD_182.jpg,23.858858385674903,51.97099561881603,43.654111543083516,0.6899999541443066
IDRiD_196.jpg,20.244030733320777,77.20371490074207,59.62880666985114,0.6904589205045698
IDRiD_343.jpg,24.118331923673797,53.48976394471637,38.27052972599838,0.6897428347203589
IDRiD_357.jpg,15.545564178252688,77.3411699621625,51.62414510103978,0.6903339637399379
IDRiD_380.jpg,19.630539932894997,86.63244426240462,57.87315753212291,0.6908291233439544
IDRiD_394.jpg,23.25937806250035,64.60010019469017,44.34685470623701,0.6900848690623428
IDRiD_237.jpg,16.305019869613275,82.2938066809125,56.89049610765056,0.6900892089761865
IDRiD_223.jpg,18.96359549249221,37.38302564708934,31.910955475215456,0.6866452826282912
IDRiD_035.jpg,21.9834248804968,49.699038111321904,35.209680023805824,0.6901326899997904
IDRiD_021.jpg,22.699346074251714,81.9724622640397,54.758935374547356,0.6905562819679691
IDRiD_009.jpg,22.465788049116412,47.47056089046516,35.779442955290484,0.6895449182720527
IDRiD_008.jpg,28.24364554651512,55.88045109555802,40.568200169363685,0.6897348918591732
IDRiD_020.jpg,21.862192093617182,82.66054323929859,56.002588691851166,0.6905164038917072
IDRiD_034.jpg,27.50625954680623,65.30426030508448,43.88060598703041,0.6907085064931662
IDRiD_222.jpg,28.507502073309084,70.16883181965873,50.590071407371056,0.689829632997233
IDRiD_236.jpg,16.58539033842483,80.93620686944492,56.232207087906325,0.6901959053486081
IDRiD_395.jpg,22.439392365528132,83.22164636023709,56.898204557432656,0.6905219720830539
IDRiD_381.jpg,22.214539955778584,82.31482693078672,55.44655488646196,0.6907103079668372
IDRiD_356.jpg,23.32850076879838,68.3263826474195,46.89484555922586,0.6900916655311924
IDRiD_342.jpg,21.841043032957224,85.52341277067961,59.621273743695745,0.6905312251069092
IDRiD_197.jpg,20.77138340751608,87.13237744410846,62.25843681310863,0.6902492125922355
IDRiD_183.jpg,19.970376890394842,72.76066112118481,56.477722338249,0.6906200705129549
IDRiD_168.jpg,20.333581336173943,37.693305740215706,29.23695024622326,0.6893184239005115
IDRiD_154.jpg,7.030587221335398,43.06971244549723,30.397746847331163,0.6896956688642462
IDRiD_140.jpg,22.726784079690802,49.59079369982077,36.900741945318046,0.6897015645962603
IDRiD_156.jpg,11.501351678419297,62.383177953499704,42.517127304402905,0.689895550556557
IDRiD_142.jpg,25.249901900364666,51.60888426219499,36.35952633560974,0.6897484847968723
IDRiD_195.jpg,23.88955312206052,85.59723077467298,60.173371110477824,0.6906988440434765
IDRiD_181.jpg,21.42998244439581,82.99863341845024,59.463010607580124,0.6906225270679608
IDRiD_354.jpg,18.642916474282465,92.34980115006078,61.15253449875084,0.6907644340621332
IDRiD_340.jpg,26.663725540035177,70.79871299445539,48.331611491531305,0.6900815117705015
IDRiD_368.jpg,20.09228965797895,94.73220479742265,64.52515916681689,0.6909229637451786
IDRiD_397.jpg,23.074330436454474,48.58157121913257,36.75712707013214,0.6894674549042009
IDRiD_383.jpg,29.711131485811435,73.10804264644999,49.32721278435525,0.6903695837875231
IDRiD_220.jpg,22.77277496509397,82.6678745820581,57.229272594328165,0.6902519966879088
IDRiD_234.jpg,33.47992200179794,65.067035373737,46.98141674423454,0.6897346462036726
IDRiD_208.jpg,21.78784543913524,75.86885148847581,52.219639383203216,0.6903888268017357
IDRiD_022.jpg,24.524348878602837,78.69736642564041,54.16269041381805,0.6904101169451199
IDRiD_036.jpg,21.98702341068304,84.29576218058234,54.928146601169,0.6907383126939041
IDRiD_037.jpg,19.27035091963188,62.05950881673969,44.870362142007416,0.6899552448431997
IDRiD_023.jpg,26.17420856300365,66.71340723851773,46.48569350740002,0.6902116273006457
IDRiD_209.jpg,32.35418053254806,68.94999821490336,49.018367159133675,0.6899234733984572
IDRiD_235.jpg,33.28426476549746,65.12038904625398,49.154762343879646,0.6897499587298759
IDRiD_221.jpg,29.91367845587223,64.63964041275365,48.355055654923696,0.6897353831701744
IDRiD_382.jpg,21.606632009463617,83.47316811417805,59.11801241465401,0.6906181052689502
IDRiD_396.jpg,10.542059333230375,70.04546076128312,47.80142707447394,0.690063333263458
IDRiD_369.jpg,24.918054891107786,75.77212586339719,51.66349816298801,0.690386288361563
IDRiD_341.jpg,24.32001369880922,60.79764660392734,41.87185055391893,0.6900927300383616
IDRiD_355.jpg,22.746909812497798,84.17420438734173,56.27089292809674,0.6905561181976354
IDRiD_180.jpg,27.072509557049354,69.19192597515408,50.31861387341538,0.6903556633091564
IDRiD_194.jpg,28.983834803548568,59.5681636694512,44.17224365795335,0.6899039847287439
IDRiD_143.jpg,25.522751629164304,50.07513594575403,35.737989310815365,0.6896923934575717
IDRiD_157.jpg,20.434006777676398,41.60327955006394,32.67467480203844,0.6894036663592151
IDRiD_172.jpg,22.607090321688485,51.85475446568946,38.299494982542974,0.6899213443841188
IDRiD_166.jpg,24.9197865186185,53.029601815361396,37.06411396466326,0.6901407147461429
IDRiD_199.jpg,26.803090411179834,57.83760468199732,43.247972652119046,0.6902994900846889
IDRiD_358.jpg,24.60965979661024,47.954367689292305,35.34234941691697,0.6893297240535385
IDRiD_370.jpg,28.037084314682257,68.54630745390848,45.80682100650868,0.690459411815571
IDRiD_402.jpg,23.351065534874202,79.7430346020512,53.05177072849293,0.6906881989717844
IDRiD_364.jpg,7.849849462091993,84.19538676984635,55.85921153232992,0.6904981434994969
IDRiD_238.jpg,29.221407009441073,56.90847555695015,45.197859313086006,0.6894996357747778
IDRiD_204.jpg,30.321684399751277,70.19981413704825,50.77511096899428,0.6902388950612108
IDRiD_210.jpg,27.984621795557977,64.3618317187762,48.8618083202927,0.6897425071796914
IDRiD_006.jpg,25.19013473711598,58.26717082818003,41.74850912043067,0.6897958144233188
IDRiD_012.jpg,20.186680079392293,92.91821653451493,60.73032813948561,0.6909326261948684
IDRiD_013.jpg,20.20987741141893,89.90505873459249,60.01229333776076,0.6908997083577897
IDRiD_007.jpg,25.83076661012396,53.56535115962498,39.752153668166535,0.6896317165489267
IDRiD_211.jpg,27.975970714498715,62.710519885649,47.56691833909136,0.6896410514579491
IDRiD_205.jpg,32.339479765600196,69.03455734188957,51.57301216761688,0.6897255569501509
IDRiD_239.jpg,23.731215460631276,60.16543595990378,45.46239014082477,0.6896664358596764
IDRiD_403.jpg,21.99063880174924,83.02601393489016,56.437904043497,0.6907451910479205
IDRiD_365.jpg,29.395488068014014,67.36217694663969,47.640796908961605,0.6898811387671894
IDRiD_371.jpg,26.16219731864935,72.40289082479981,51.76437283228482,0.6902028655877914
IDRiD_359.jpg,19.74927629802628,79.96451506294021,55.21465227498484,0.6900882263541841
IDRiD_198.jpg,29.06527893290127,64.82121143536182,47.52588902538985,0.6903834223807228
IDRiD_167.jpg,26.199411507678935,56.089959371855606,37.576144348772054,0.6904661263992538
IDRiD_173.jpg,21.73022660639855,48.24568587998386,34.689056042009355,0.6899266669199647
IDRiD_159.jpg,20.32701799094356,38.79553707825864,30.302397297138636,0.689379346464657
IDRiD_165.jpg,21.70832495346947,62.19927566019097,41.94286467923698,0.6901895183055928
IDRiD_171.jpg,19.795725495206202,38.08884090236144,28.5804040105262,0.6897226090841438
IDRiD_367.jpg,20.93370264149359,86.49701626828987,59.733222175802716,0.6904461464185393
IDRiD_401.jpg,24.44763992007678,77.02378035319366,50.29911615562178,0.6910194244717424
IDRiD_373.jpg,23.495475840617072,73.69834266059974,50.07420356917649,0.6902439719415563
IDRiD_398.jpg,22.911808773375284,66.44143720259308,44.749072302753575,0.6900498222109257
IDRiD_213.jpg,22.807684331893228,83.76432540051673,59.15800942564309,0.6900784820193275
IDRiD_207.jpg,20.55379429237268,85.74825584594583,59.41968418528147,0.690480783844122
IDRiD_039.jpg,24.046706807832503,68.45978824168309,48.51965093331631,0.6901033751100537
IDRiD_011.jpg,21.02779927319742,60.107931937704386,41.48015221576776,0.6902664903624434
IDRiD_005.jpg,26.90764990797241,72.55407229674137,48.66547794926455,0.6902646888887725
IDRiD_004.jpg,25.747390727447943,63.39016718003207,45.982730931845246,0.6900495765554251
IDRiD_010.jpg,20.3477178258324,69.6409464811651,48.94046110649068,0.6904069234236123
IDRiD_038.jpg,21.08285558619642,88.38810678546348,57.56508307628765,0.6907411786747443
IDRiD_206.jpg,21.98873808681648,54.71742567119634,41.39930693439408,0.6895279680425122
IDRiD_212.jpg,28.48221978175547,66.13579516720296,49.71540678198483,0.689810553753354
IDRiD_399.jpg,25.203659294391855,79.6068214110714,54.1040263066495,0.690339286275784
IDRiD_372.jpg,25.7465172541835,69.09501381566535,49.29622917578508,0.6899944678381268
IDRiD_366.jpg,8.300965163771936,44.333352630937654,31.76090588382163,0.6898496129779473
IDRiD_400.jpg,25.808686851369362,79.1055265609278,52.7397380068272,0.6903236462089133
IDRiD_170.jpg,21.923919099242234,38.97916800412439,27.26775954269011,0.6897307157156632
IDRiD_164.jpg,20.668411093670425,64.26790484681578,44.228525414394205,0.6904343549545111
IDRiD_158.jpg,10.754433836094362,60.26791590131331,41.90948626272922,0.6898847417145313
IDRiD_160.jpg,8.257572330679743,50.76223388958473,35.846524751706546,0.6898570645281318
IDRiD_174.jpg,22.30528747061135,44.173409118601164,31.813451486393177,0.6897690379737548
IDRiD_148.jpg,16.631251931552047,32.49138158618774,24.55797092835184,0.6885118550069177
IDRiD_404.jpg,18.16626684790767,94.39371903102989,62.2638303422836,0.6916934212801862
IDRiD_362.jpg,21.678350970130502,80.61659653475076,54.918850785728544,0.6903925935194114
IDRiD_376.jpg,21.213882826066726,86.72102010248092,59.158287930372126,0.6907153848471826
IDRiD_410.jpg,22.74181713223548,63.46644223034232,43.62768834048508,0.6901217992725976
IDRiD_389.jpg,24.59312063053216,50.30396797503878,37.101320455422716,0.6894453459091481
IDRiD_216.jpg,21.18188726233832,86.1897896730358,59.39787587704987,0.6902723860944575
IDRiD_202.jpg,28.42409539667815,75.06214306255765,53.295272886129816,0.6902577286495891
IDRiD_014.jpg,8.453082747147448,43.155609412339636,32.56265137835291,0.6894862066074123
IDRiD_028.jpg,22.999908534003083,62.2187477891005,42.574968685573985,0.6901195883730924
IDRiD_029.jpg,26.14188807832223,64.13324902982454,44.55709878822659,0.6901772355305634
IDRiD_001.jpg,24.414231427547918,72.01451545598901,48.711856953211296,0.6904719402461009
IDRiD_015.jpg,20.34298207884724,73.65528326372002,53.03332129041506,0.6901019011770502
IDRiD_203.jpg,24.44734578789167,78.22218819438622,55.45398945135516,0.6904495037103807
IDRiD_217.jpg,26.176665114719444,79.36492591357643,56.12921621929584,0.6903596756823327
IDRiD_388.jpg,25.066411404090495,78.43762536619046,53.24791181286101,0.6903495219216418
IDRiD_377.jpg,24.399527627619197,67.28406480261089,48.19718430864939,0.6901350646696294
IDRiD_411.jpg,24.51908333503679,67.18192673177302,45.693428113960316,0.6900476931965873
IDRiD_405.jpg,20.533655291530344,82.6027359963263,55.55748119730663,0.6907243103303706
IDRiD_363.jpg,6.738978420293903,82.72398721150218,55.84369208844369,0.6903776904190424
IDRiD_149.jpg,18.1070863095218,34.66080920232056,25.918034445140247,0.6893598577949438
IDRiD_175.jpg,22.54171819805538,44.36349357823767,32.4536863224246,0.6897587204427301
IDRiD_161.jpg,17.48999567961999,39.82824692701346,33.20609486804531,0.6894537800813348
IDRiD_177.jpg,10.575571164527489,68.38918652327374,46.25493513580563,0.6902775448599698
IDRiD_163.jpg,25.15888293564754,62.37606802823139,43.96734145183366,0.6904025016246017
IDRiD_188.jpg,24.606299392960995,67.88502782130429,48.99948730883434,0.6904924115378165
IDRiD_413.jpg,10.20431503385385,52.4383104993816,37.95703417060575,0.68975585446189
IDRiD_375.jpg,19.703899713498323,88.80539032038718,59.441445052900995,0.6908234732674409
IDRiD_361.jpg,21.84192649709381,71.44257229477611,48.56743736496505,0.6901349008992956
IDRiD_407.jpg,24.346300392158994,77.10501674387892,52.49155492563699,0.6905566095086366
IDRiD_349.jpg,27.923456362590873,65.09803742545175,43.99979655509022,0.6902234187646739
IDRiD_201.jpg,25.44585047598714,75.16625784132358,53.81126393766432,0.6899701479435687
IDRiD_215.jpg,25.78038218100092,57.33996289291778,43.85682716559445,0.6895641612862653
IDRiD_229.jpg,25.503301115140925,73.32928916141728,52.874829894649956,0.6898552630544609
IDRiD_003.jpg,9.33195509554347,53.350613450916065,37.16925041233154,0.6898971063747275
